log_id,timestamp,shard_id,config_version,player_count,server_fps,interaction_delay_ms,is_server_crash
LOG_410178,2025-11-18 02:40:00,shard_eu_central_1,Static_Mesh_V1,160,18.89,244.96,0
LOG_184009,2025-11-18 02:40:00,shard_asia_east_1,Static_Mesh_V1,125,22.25,298.76,0
LOG_661242,2025-11-18 02:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,177,12.24,351.5,0
LOG_279302,2025-11-18 02:45:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,105,21.91,169.53,0
LOG_908540,2025-11-18 02:45:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,73,19.79,207.09,0
LOG_942342,2025-11-18 02:50:00,shard_us_east_1,Dynamic_Mesh_V2_Test,120,20.31,239.89,0
LOG_766025,2025-11-18 02:50:00,shard_eu_central_1,Static_Mesh_V1,69,21.73,87.73,0
LOG_956396,2025-11-18 02:50:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,95,22.82,150.21,0
LOG_614258,2025-11-18 02:55:00,shard_us_east_1,Static_Mesh_V1,280,8.72,2100.42,0
LOG_768328,2025-11-18 02:55:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,141,21.28,271.1,0
LOG_270515,2025-11-18 02:55:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,147,18.09,329.09,0
LOG_297867,2025-11-18 03:00:00,shard_us_east_1,Static_Mesh_V1,197,12.63,367.35,0
LOG_306355,2025-11-18 03:00:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,197,15.01,374.33,0
LOG_420101,2025-11-18 03:00:00,shard_asia_east_1,Static_Mesh_V1,30,27.09,91.18,0
LOG_816758,2025-11-18 03:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,285,3.85,2048.67,0
LOG_850537,2025-11-18 03:05:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,120,22.71,238.25,0
LOG_372558,2025-11-18 03:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,81,24.37,141.77,0
LOG_568548,2025-11-18 03:10:00,shard_us_east_1,Dynamic_Mesh_V2_Test,58,23.38,202.7,0
LOG_549065,2025-11-18 03:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,178,15.38,343.51,0
LOG_657177,2025-11-18 03:10:00,shard_asia_east_1,Static_Mesh_V1,171,16.31,356.61,0
LOG_252295,2025-11-18 03:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,158,18.57,317.16,0
LOG_946849,2025-11-18 03:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,76,22.44,53.05,0
LOG_842568,2025-11-18 03:15:00,shard_asia_east_1,Static_Mesh_V1,302,6.56,2062.5,0
LOG_601084,2025-11-18 03:20:00,shard_us_east_1,Static_Mesh_V1,128,18.06,333.13,0
LOG_284127,2025-11-18 03:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,43,26.65,80.57,0
LOG_961508,2025-11-18 03:20:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,212,12.13,336.09,0
LOG_391848,2025-11-18 03:25:00,shard_us_east_1,Static_Mesh_V1,131,17.14,265.98,0
LOG_995432,2025-11-18 03:25:00,shard_eu_central_1,Static_Mesh_V1,257,5.1,1973.99,0
LOG_885038,2025-11-18 03:25:00,shard_asia_east_1,Static_Mesh_V1,108,20.24,253.01,0
LOG_398819,2025-11-18 03:30:00,shard_us_east_1,Static_Mesh_V1,136,19.5,240.71,0
LOG_850025,2025-11-18 03:30:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,167,17.64,297.39,0
LOG_816443,2025-11-18 03:30:00,shard_asia_east_1,Static_Mesh_V1,208,12.77,468.27,0
LOG_695549,2025-11-18 03:35:00,shard_us_east_1,Static_Mesh_V1,134,19.6,265.97,0
LOG_896015,2025-11-18 03:35:00,shard_eu_central_1,Static_Mesh_V1,142,18.68,310.84,0
LOG_859197,2025-11-18 03:35:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,56,28.2,19.02,0
LOG_136917,2025-11-18 03:40:00,shard_us_east_1,Dynamic_Mesh_V2_Test,98,21.64,216.62,0
LOG_388049,2025-11-18 03:40:00,shard_eu_central_1,Static_Mesh_V1,268,3.95,2010.62,1
LOG_139112,2025-11-18 03:40:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,0,30.0,13.58,0
LOG_402075,2025-11-18 03:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,269,7.82,2090.2,0
LOG_347001,2025-11-18 03:45:00,shard_eu_central_1,Static_Mesh_V1,193,13.05,315.55,0
LOG_204112,2025-11-18 03:45:00,shard_asia_east_1,Static_Mesh_V1,170,12.85,404.76,0
LOG_552383,2025-11-18 03:50:00,shard_us_east_1,Dynamic_Mesh_V2_Test,137,20.97,249.99,0
LOG_348774,2025-11-18 03:50:00,shard_eu_central_1,Static_Mesh_V1,170,16.25,337.75,0
LOG_552911,2025-11-18 03:50:00,shard_asia_east_1,Static_Mesh_V1,117,21.03,187.69,0
LOG_472808,2025-11-18 03:55:00,shard_us_east_1,Static_Mesh_V1,59,27.57,154.36,0
LOG_302880,2025-11-18 03:55:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,154,20.5,294.61,0
LOG_335385,2025-11-18 03:55:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,249,9.6,1946.76,0
LOG_776400,2025-11-18 04:00:00,shard_us_east_1,Static_Mesh_V1,288,7.98,2069.95,0
LOG_773758,2025-11-18 04:00:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,204,12.19,449.46,0
LOG_773654,2025-11-18 04:00:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,0,27.96,48.96,0
LOG_680687,2025-11-18 04:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,131,19.5,194.66,0
LOG_524997,2025-11-18 04:05:00,shard_eu_central_1,Static_Mesh_V1,288,8.38,2065.97,0
LOG_935213,2025-11-18 04:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,119,22.14,337.12,0
LOG_327384,2025-11-18 04:10:00,shard_us_east_1,Dynamic_Mesh_V2_Test,221,15.93,395.88,0
LOG_936909,2025-11-18 04:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,88,20.29,198.09,0
LOG_122479,2025-11-18 04:10:00,shard_asia_east_1,Static_Mesh_V1,163,16.11,366.46,0
LOG_657221,2025-11-18 04:15:00,shard_us_east_1,Static_Mesh_V1,242,6.78,1954.15,0
LOG_791761,2025-11-18 04:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,211,11.48,382.09,0
LOG_379302,2025-11-18 04:15:00,shard_asia_east_1,Static_Mesh_V1,226,8.59,1936.92,0
LOG_660713,2025-11-18 04:20:00,shard_us_east_1,Dynamic_Mesh_V2_Test,174,14.35,387.16,0
LOG_669799,2025-11-18 04:20:00,shard_eu_central_1,Static_Mesh_V1,107,23.9,207.71,0
LOG_472654,2025-11-18 04:20:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,200,14.83,368.62,0
LOG_693970,2025-11-18 04:25:00,shard_us_east_1,Static_Mesh_V1,0,30.0,3.61,0
LOG_323282,2025-11-18 04:25:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,191,13.63,360.48,0
LOG_394173,2025-11-18 04:25:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,300,2.06,2136.7,0
LOG_962802,2025-11-18 04:30:00,shard_us_east_1,Static_Mesh_V1,106,20.5,196.14,0
LOG_210892,2025-11-18 04:30:00,shard_eu_central_1,Static_Mesh_V1,89,23.73,247.53,0
LOG_859059,2025-11-18 04:30:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,185,14.79,320.68,0
LOG_957155,2025-11-18 04:35:00,shard_us_east_1,Dynamic_Mesh_V2_Test,188,18.65,356.97,0
LOG_825910,2025-11-18 04:35:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,121,18.79,217.53,0
LOG_558203,2025-11-18 04:35:00,shard_asia_east_1,Static_Mesh_V1,0,30.0,-42.28,0
LOG_714493,2025-11-18 04:40:00,shard_us_east_1,Dynamic_Mesh_V2_Test,29,29.09,3.9,0
LOG_959516,2025-11-18 04:40:00,shard_eu_central_1,Static_Mesh_V1,124,22.6,177.54,0
LOG_796205,2025-11-18 04:40:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,35,27.62,127.47,0
LOG_153216,2025-11-18 04:45:00,shard_us_east_1,Static_Mesh_V1,31,28.23,91.05,0
LOG_790179,2025-11-18 04:45:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,0,30.0,43.83,0
LOG_225404,2025-11-18 04:45:00,shard_asia_east_1,Static_Mesh_V1,126,22.0,308.82,0
LOG_354341,2025-11-18 04:50:00,shard_us_east_1,Dynamic_Mesh_V2_Test,157,16.01,265.36,0
LOG_307338,2025-11-18 04:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,147,18.89,277.79,0
LOG_447700,2025-11-18 04:50:00,shard_asia_east_1,Static_Mesh_V1,0,30.0,9.51,0
LOG_469825,2025-11-18 04:55:00,shard_us_east_1,Dynamic_Mesh_V2_Test,121,21.63,318.23,0
LOG_723213,2025-11-18 04:55:00,shard_eu_central_1,Static_Mesh_V1,0,30.0,-71.33,0
LOG_494358,2025-11-18 04:55:00,shard_asia_east_1,Static_Mesh_V1,187,14.67,405.79,0
LOG_271541,2025-11-18 05:00:00,shard_us_east_1,Static_Mesh_V1,112,16.92,201.48,0
LOG_796808,2025-11-18 05:00:00,shard_eu_central_1,Static_Mesh_V1,180,17.03,301.41,0
LOG_144434,2025-11-18 05:00:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,227,9.79,1972.12,0
LOG_463054,2025-11-18 05:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,111,21.11,266.59,0
LOG_405349,2025-11-18 05:05:00,shard_eu_central_1,Static_Mesh_V1,57,23.89,123.25,0
LOG_751759,2025-11-18 05:05:00,shard_asia_east_1,Static_Mesh_V1,330,1.0,2262.01,0
LOG_926794,2025-11-18 05:10:00,shard_us_east_1,Static_Mesh_V1,300,4.81,2085.09,0
LOG_743513,2025-11-18 05:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,98,21.7,125.66,0
LOG_414116,2025-11-18 05:10:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,144,20.99,257.45,0
LOG_853054,2025-11-18 05:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,131,15.68,280.7,0
LOG_773312,2025-11-18 05:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,169,16.04,327.16,0
LOG_569465,2025-11-18 05:15:00,shard_asia_east_1,Static_Mesh_V1,128,20.34,254.56,0
LOG_135408,2025-11-18 05:20:00,shard_us_east_1,Dynamic_Mesh_V2_Test,173,16.01,402.17,0
LOG_338453,2025-11-18 05:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,200,13.72,475.92,0
LOG_694090,2025-11-18 05:20:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,181,17.53,392.35,0
LOG_584750,2025-11-18 05:25:00,shard_us_east_1,Dynamic_Mesh_V2_Test,11,30.0,28.76,0
LOG_503711,2025-11-18 05:25:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,146,18.4,274.75,0
LOG_456837,2025-11-18 05:25:00,shard_asia_east_1,Static_Mesh_V1,167,14.9,397.71,0
LOG_777326,2025-11-18 05:30:00,shard_us_east_1,Static_Mesh_V1,141,17.48,235.75,0
LOG_811135,2025-11-18 05:30:00,shard_eu_central_1,Static_Mesh_V1,170,16.21,359.42,0
LOG_995110,2025-11-18 05:30:00,shard_asia_east_1,Static_Mesh_V1,72,20.8,175.28,0
LOG_710840,2025-11-18 05:35:00,shard_us_east_1,Static_Mesh_V1,261,6.2,2101.47,0
LOG_866571,2025-11-18 05:35:00,shard_eu_central_1,Static_Mesh_V1,171,15.74,322.12,0
LOG_916852,2025-11-18 05:35:00,shard_asia_east_1,Static_Mesh_V1,46,28.14,53.22,0
LOG_813617,2025-11-18 05:40:00,shard_us_east_1,Dynamic_Mesh_V2_Test,91,24.4,87.85,0
LOG_243972,2025-11-18 05:40:00,shard_eu_central_1,Static_Mesh_V1,35,27.05,84.66,0
LOG_415936,2025-11-18 05:40:00,shard_asia_east_1,Static_Mesh_V1,186,13.9,498.52,0
LOG_162689,2025-11-18 05:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,132,18.54,224.15,0
LOG_666480,2025-11-18 05:45:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,159,17.98,378.18,0
LOG_657289,2025-11-18 05:45:00,shard_asia_east_1,Static_Mesh_V1,38,26.34,98.34,0
LOG_445267,2025-11-18 05:50:00,shard_us_east_1,Static_Mesh_V1,194,13.85,415.12,0
LOG_266423,2025-11-18 05:50:00,shard_eu_central_1,Static_Mesh_V1,89,25.7,227.63,0
LOG_428202,2025-11-18 05:50:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,49,23.77,45.65,0
LOG_259097,2025-11-18 05:55:00,shard_us_east_1,Dynamic_Mesh_V2_Test,200,10.76,383.45,0
LOG_469983,2025-11-18 05:55:00,shard_eu_central_1,Static_Mesh_V1,184,14.53,380.94,0
LOG_689967,2025-11-18 05:55:00,shard_asia_east_1,Static_Mesh_V1,70,25.36,109.34,0
LOG_304611,2025-11-18 06:00:00,shard_us_east_1,Static_Mesh_V1,125,20.06,255.15,0
LOG_854450,2025-11-18 06:00:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,151,15.92,287.02,0
LOG_531679,2025-11-18 06:00:00,shard_asia_east_1,Static_Mesh_V1,150,14.75,276.87,0
LOG_701296,2025-11-18 06:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,179,12.53,415.83,0
LOG_836082,2025-11-18 06:05:00,shard_eu_central_1,Static_Mesh_V1,245,7.09,2057.88,0
LOG_121416,2025-11-18 06:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,139,19.25,253.17,0
LOG_543922,2025-11-18 06:10:00,shard_us_east_1,Static_Mesh_V1,219,12.56,397.29,0
LOG_439452,2025-11-18 06:10:00,shard_eu_central_1,Static_Mesh_V1,62,21.91,133.4,0
LOG_121392,2025-11-18 06:10:00,shard_asia_east_1,Static_Mesh_V1,192,15.3,378.1,0
LOG_250233,2025-11-18 06:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,63,23.39,183.62,0
LOG_941350,2025-11-18 06:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,113,20.87,172.22,0
LOG_833464,2025-11-18 06:15:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,175,14.5,402.34,0
LOG_282665,2025-11-18 06:20:00,shard_us_east_1,Dynamic_Mesh_V2_Test,208,11.68,409.67,0
LOG_950599,2025-11-18 06:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,108,18.16,173.13,0
LOG_437644,2025-11-18 06:20:00,shard_asia_east_1,Static_Mesh_V1,164,16.98,335.43,0
LOG_413984,2025-11-18 06:25:00,shard_us_east_1,Dynamic_Mesh_V2_Test,127,21.28,257.18,0
LOG_403427,2025-11-18 06:25:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,202,9.62,1707.88,0
LOG_665631,2025-11-18 06:25:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,171,12.9,331.38,0
LOG_950661,2025-11-18 06:30:00,shard_us_east_1,Dynamic_Mesh_V2_Test,127,22.59,274.0,0
LOG_409920,2025-11-18 06:30:00,shard_eu_central_1,Static_Mesh_V1,162,18.17,342.42,0
LOG_381471,2025-11-18 06:30:00,shard_asia_east_1,Static_Mesh_V1,115,22.56,174.51,0
LOG_855766,2025-11-18 06:35:00,shard_us_east_1,Static_Mesh_V1,174,12.4,358.2,0
LOG_988404,2025-11-18 06:35:00,shard_eu_central_1,Static_Mesh_V1,164,19.69,249.75,0
LOG_518747,2025-11-18 06:35:00,shard_asia_east_1,Static_Mesh_V1,104,22.98,224.77,0
LOG_653081,2025-11-18 06:40:00,shard_us_east_1,Dynamic_Mesh_V2_Test,163,14.5,296.46,0
LOG_116082,2025-11-18 06:40:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,243,9.65,2004.77,0
LOG_458985,2025-11-18 06:40:00,shard_asia_east_1,Static_Mesh_V1,141,15.88,328.69,0
LOG_699050,2025-11-18 06:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,187,19.03,323.22,0
LOG_661604,2025-11-18 06:45:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,211,9.79,1929.87,0
LOG_781174,2025-11-18 06:45:00,shard_asia_east_1,Static_Mesh_V1,223,7.27,1935.75,0
LOG_741489,2025-11-18 06:50:00,shard_us_east_1,Static_Mesh_V1,107,19.68,233.26,0
LOG_657379,2025-11-18 06:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,234,10.23,478.27,0
LOG_326103,2025-11-18 06:50:00,shard_asia_east_1,Static_Mesh_V1,158,16.84,261.53,0
LOG_832442,2025-11-18 06:55:00,shard_us_east_1,Static_Mesh_V1,233,11.17,485.74,0
LOG_793334,2025-11-18 06:55:00,shard_eu_central_1,Static_Mesh_V1,89,21.66,169.19,0
LOG_150485,2025-11-18 06:55:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,34,23.79,37.96,0
LOG_131858,2025-11-18 07:00:00,shard_us_east_1,Dynamic_Mesh_V2_Test,189,12.94,327.06,0
LOG_940192,2025-11-18 07:00:00,shard_eu_central_1,Static_Mesh_V1,88,21.76,158.31,0
LOG_785852,2025-11-18 07:00:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,312,6.11,2175.24,0
LOG_141092,2025-11-18 07:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,237,8.25,1912.88,0
LOG_311939,2025-11-18 07:05:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,66,27.17,104.64,0
LOG_149079,2025-11-18 07:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,56,24.47,100.07,0
LOG_779097,2025-11-18 07:10:00,shard_us_east_1,Static_Mesh_V1,170,16.34,298.59,0
LOG_717418,2025-11-18 07:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,201,11.97,394.19,0
LOG_496830,2025-11-18 07:10:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,201,11.97,373.53,0
LOG_335644,2025-11-18 07:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,194,12.12,368.76,0
LOG_295938,2025-11-18 07:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,191,18.19,412.27,0
LOG_660334,2025-11-18 07:15:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,185,15.64,316.34,0
LOG_763891,2025-11-18 07:20:00,shard_us_east_1,Static_Mesh_V1,158,16.77,332.08,0
LOG_818809,2025-11-18 07:20:00,shard_eu_central_1,Static_Mesh_V1,158,17.59,300.43,0
LOG_405926,2025-11-18 07:20:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,154,14.71,292.0,0
LOG_115041,2025-11-18 07:25:00,shard_us_east_1,Static_Mesh_V1,254,9.47,2006.95,0
LOG_336508,2025-11-18 07:25:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,292,2.94,2028.53,1
LOG_778564,2025-11-18 07:25:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,278,6.93,2043.87,1
LOG_250089,2025-11-18 07:30:00,shard_us_east_1,Dynamic_Mesh_V2_Test,60,25.9,147.22,0
LOG_604406,2025-11-18 07:30:00,shard_eu_central_1,Static_Mesh_V1,67,24.14,117.22,0
LOG_709600,2025-11-18 07:30:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,169,13.68,400.6,0
LOG_536542,2025-11-18 07:35:00,shard_us_east_1,Dynamic_Mesh_V2_Test,218,11.11,425.18,0
LOG_291368,2025-11-18 07:35:00,shard_eu_central_1,Static_Mesh_V1,139,16.86,255.83,0
LOG_321749,2025-11-18 07:35:00,shard_asia_east_1,Static_Mesh_V1,129,22.48,305.33,0
LOG_522548,2025-11-18 07:40:00,shard_us_east_1,Static_Mesh_V1,220,12.41,384.13,0
LOG_275099,2025-11-18 07:40:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,146,19.77,229.09,0
LOG_259561,2025-11-18 07:40:00,shard_asia_east_1,Static_Mesh_V1,197,18.23,447.09,0
LOG_479717,2025-11-18 07:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,256,9.1,2060.4,0
LOG_643041,2025-11-18 07:45:00,shard_eu_central_1,Static_Mesh_V1,96,23.59,224.72,0
LOG_438619,2025-11-18 07:45:00,shard_asia_east_1,Static_Mesh_V1,171,18.38,315.06,0
LOG_925417,2025-11-18 07:50:00,shard_us_east_1,Dynamic_Mesh_V2_Test,135,18.94,218.52,0
LOG_791238,2025-11-18 07:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,167,12.65,386.35,0
LOG_372568,2025-11-18 07:50:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,153,16.21,264.28,0
LOG_269346,2025-11-18 07:55:00,shard_us_east_1,Static_Mesh_V1,132,20.38,291.39,0
LOG_142430,2025-11-18 07:55:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,97,20.22,226.84,0
LOG_401304,2025-11-18 07:55:00,shard_asia_east_1,Static_Mesh_V1,95,22.2,196.19,0
LOG_420021,2025-11-18 08:00:00,shard_us_east_1,Static_Mesh_V1,173,17.3,282.85,0
LOG_641719,2025-11-18 08:00:00,shard_eu_central_1,Static_Mesh_V1,6,28.37,102.08,0
LOG_577818,2025-11-18 08:00:00,shard_asia_east_1,Static_Mesh_V1,301,8.58,2092.35,0
LOG_945676,2025-11-18 08:05:00,shard_us_east_1,Static_Mesh_V1,16,23.98,1.3,0
LOG_448162,2025-11-18 08:05:00,shard_eu_central_1,Static_Mesh_V1,135,21.35,313.39,0
LOG_266043,2025-11-18 08:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,167,14.3,285.96,0
LOG_938470,2025-11-18 08:10:00,shard_us_east_1,Static_Mesh_V1,169,17.31,357.59,0
LOG_935782,2025-11-18 08:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,72,25.3,165.3,0
LOG_487524,2025-11-18 08:10:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,69,22.68,172.42,0
LOG_462216,2025-11-18 08:15:00,shard_us_east_1,Static_Mesh_V1,132,22.18,289.06,0
LOG_399637,2025-11-18 08:15:00,shard_eu_central_1,Static_Mesh_V1,113,20.56,229.17,0
LOG_686409,2025-11-18 08:15:00,shard_asia_east_1,Static_Mesh_V1,95,20.26,225.07,0
LOG_720339,2025-11-18 08:20:00,shard_us_east_1,Dynamic_Mesh_V2_Test,213,13.46,501.77,0
LOG_513897,2025-11-18 08:20:00,shard_eu_central_1,Static_Mesh_V1,109,24.27,172.95,0
LOG_731740,2025-11-18 08:20:00,shard_asia_east_1,Static_Mesh_V1,74,20.31,125.71,0
LOG_263560,2025-11-18 08:25:00,shard_us_east_1,Dynamic_Mesh_V2_Test,112,21.72,236.19,0
LOG_181813,2025-11-18 08:25:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,60,24.21,101.43,0
LOG_258494,2025-11-18 08:25:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,16,26.7,-6.54,0
LOG_295446,2025-11-18 08:30:00,shard_us_east_1,Static_Mesh_V1,257,8.97,2047.11,0
LOG_421155,2025-11-18 08:30:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,37,29.31,139.06,0
LOG_310252,2025-11-18 08:30:00,shard_asia_east_1,Static_Mesh_V1,0,28.59,24.79,0
LOG_219476,2025-11-18 08:35:00,shard_us_east_1,Static_Mesh_V1,198,12.14,380.73,0
LOG_596808,2025-11-18 08:35:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,105,21.47,269.86,0
LOG_222081,2025-11-18 08:35:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,92,24.33,144.92,0
LOG_674408,2025-11-18 08:40:00,shard_us_east_1,Static_Mesh_V1,86,24.47,218.1,0
LOG_940466,2025-11-18 08:40:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,213,9.62,1902.7,0
LOG_386612,2025-11-18 08:40:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,211,12.5,368.32,0
LOG_556207,2025-11-18 08:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,184,13.24,457.73,0
LOG_167513,2025-11-18 08:45:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,265,9.12,2098.05,0
LOG_599352,2025-11-18 08:45:00,shard_asia_east_1,Static_Mesh_V1,154,18.7,381.89,0
LOG_675407,2025-11-18 08:50:00,shard_us_east_1,Dynamic_Mesh_V2_Test,168,15.49,250.77,0
LOG_377209,2025-11-18 08:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,143,19.73,333.28,0
LOG_727432,2025-11-18 08:50:00,shard_asia_east_1,Static_Mesh_V1,187,13.33,275.16,0
LOG_441263,2025-11-18 08:55:00,shard_us_east_1,Dynamic_Mesh_V2_Test,112,20.06,208.35,0
LOG_163732,2025-11-18 08:55:00,shard_eu_central_1,Static_Mesh_V1,196,17.64,398.18,0
LOG_579801,2025-11-18 08:55:00,shard_asia_east_1,Static_Mesh_V1,133,18.4,272.22,0
LOG_535340,2025-11-18 09:00:00,shard_us_east_1,Static_Mesh_V1,87,22.99,196.54,0
LOG_805513,2025-11-18 09:00:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,165,17.17,351.69,0
LOG_788213,2025-11-18 09:00:00,shard_asia_east_1,Static_Mesh_V1,17,29.86,0.45,0
LOG_415810,2025-11-18 09:05:00,shard_us_east_1,Static_Mesh_V1,67,22.21,155.68,0
LOG_407595,2025-11-18 09:05:00,shard_eu_central_1,Static_Mesh_V1,133,15.55,289.9,0
LOG_866449,2025-11-18 09:05:00,shard_asia_east_1,Static_Mesh_V1,42,26.78,95.92,0
LOG_510533,2025-11-18 09:10:00,shard_us_east_1,Static_Mesh_V1,216,15.56,363.77,0
LOG_646349,2025-11-18 09:10:00,shard_eu_central_1,Static_Mesh_V1,146,17.28,313.69,0
LOG_642439,2025-11-18 09:10:00,shard_asia_east_1,Static_Mesh_V1,166,15.46,309.95,0
LOG_501697,2025-11-18 09:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,66,26.48,154.96,0
LOG_948534,2025-11-18 09:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,218,11.21,403.16,0
LOG_859096,2025-11-18 09:15:00,shard_asia_east_1,Static_Mesh_V1,69,24.97,86.01,0
LOG_949853,2025-11-18 09:20:00,shard_us_east_1,Dynamic_Mesh_V2_Test,288,3.38,2089.68,0
LOG_716215,2025-11-18 09:20:00,shard_eu_central_1,Static_Mesh_V1,267,8.95,2042.78,0
LOG_992698,2025-11-18 09:20:00,shard_asia_east_1,Static_Mesh_V1,77,20.82,192.5,0
LOG_566541,2025-11-18 09:25:00,shard_us_east_1,Static_Mesh_V1,262,7.29,1967.05,1
LOG_600994,2025-11-18 09:25:00,shard_eu_central_1,Static_Mesh_V1,0,28.04,-5.68,0
LOG_127847,2025-11-18 09:25:00,shard_asia_east_1,Static_Mesh_V1,269,8.93,2053.25,0
LOG_736814,2025-11-18 09:30:00,shard_us_east_1,Static_Mesh_V1,119,18.92,308.28,0
LOG_374182,2025-11-18 09:30:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,165,12.04,296.32,0
LOG_822058,2025-11-18 09:30:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,85,21.82,198.15,0
LOG_429202,2025-11-18 09:35:00,shard_us_east_1,Static_Mesh_V1,141,18.1,347.67,0
LOG_131808,2025-11-18 09:35:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,97,25.65,160.43,0
