transaction_id,account_id,timestamp,sku_name,pledge_amount_usd,payment_status
TX_2505990,3146,2025-11-17 11:52:44,Drake Cutter,45,COMPLETED
TX_6163016,1229,2025-11-15 11:23:49,C1 Spirit,125,COMPLETED
TX_1950893,1159,2025-11-18 07:59:09,Drake Cutter,45,COMPLETED
TX_4545891,1027,2025-11-15 05:16:40,Gatac Syulen,80,COMPLETED
TX_8229502,2158,2025-11-17 22:04:09,Drake Cutter,45,COMPLETED
TX_1022921,1474,2025-11-17 19:59:36,Drake Cutter,45,COMPLETED
TX_9035260,1078,2025-11-21 11:35:38,C1 Spirit,125,COMPLETED
TX_9200030,4724,2025-11-14 17:30:13,Drake Cutter,45,COMPLETED
TX_6283569,2186,2025-11-18 21:22:05,C1 Spirit,125,COMPLETED
TX_2208699,4081,2025-11-15 06:36:01,Gatac Syulen,80,COMPLETED
TX_7004885,4691,2025-11-15 18:46:15,C1 Spirit,125,COMPLETED
TX_8065870,4969,2025-11-14 12:02:45,Anvil Carrack,600,COMPLETED
TX_8947817,3649,2025-11-16 18:12:52,Anvil Carrack,600,COMPLETED
TX_2279715,4043,2025-11-20 16:35:09,RSI Polaris,750,COMPLETED
TX_6816801,2240,2025-11-19 17:12:21,Drake Cutter,45,COMPLETED
TX_7489087,2484,2025-11-17 15:54:53,C1 Spirit,125,COMPLETED
TX_2600972,2756,2025-11-20 01:48:50,Drake Cutter,45,COMPLETED
TX_6834206,3516,2025-11-19 01:25:54,C1 Spirit,125,COMPLETED
TX_4122454,1598,2025-11-16 23:02:07,Drake Cutter,45,COMPLETED
TX_5999477,4300,2025-11-15 13:51:40,Anvil Carrack,600,COMPLETED
TX_1571342,4905,2025-11-19 15:58:56,Gatac Syulen,80,COMPLETED
TX_7321243,1856,2025-11-17 13:55:27,Drake Cutter,45,COMPLETED
TX_7846631,3033,2025-11-19 23:54:32,Drake Cutter,45,COMPLETED
TX_3038736,3949,2025-11-21 03:19:44,Gatac Syulen,80,COMPLETED
TX_7128264,3469,2025-11-14 23:23:28,Drake Cutter,45,COMPLETED
TX_5489008,3087,2025-11-15 06:05:33,Gatac Syulen,80,COMPLETED
TX_4735439,3270,2025-11-16 14:25:47,Anvil Carrack,600,COMPLETED
TX_6183855,3232,2025-11-20 20:49:52,Drake Cutter,45,COMPLETED
TX_3213220,4143,2025-11-19 16:01:09,Drake Cutter,45,COMPLETED
TX_9858100,4274,2025-11-20 19:50:33,Gatac Syulen,80,COMPLETED
TX_3527481,1596,2025-11-21 03:45:07,C1 Spirit,125,COMPLETED
TX_7250270,2429,2025-11-16 12:08:59,Anvil Carrack,600,COMPLETED
TX_6549517,3160,2025-11-21 11:44:21,Drake Cutter,45,COMPLETED
TX_8261372,1634,2025-11-21 09:52:45,C1 Spirit,125,COMPLETED
TX_5189152,3711,2025-11-14 15:06:06,C1 Spirit,125,COMPLETED
TX_3652843,1982,2025-11-17 12:34:55,Drake Cutter,45,COMPLETED
TX_7582086,3931,2025-11-19 16:17:59,C1 Spirit,125,COMPLETED
TX_2838963,3669,2025-11-15 17:33:08,Gatac Syulen,80,COMPLETED
TX_2418737,1810,2025-11-19 08:58:09,Drake Cutter,45,COMPLETED
TX_8169762,3524,2025-11-18 21:15:35,Anvil Carrack,600,COMPLETED
TX_2624247,3517,2025-11-18 19:30:49,Drake Cutter,45,COMPLETED
TX_1538374,3350,2025-11-20 19:15:48,Aegis Idris-P,1500,COMPLETED
TX_7863848,3762,2025-11-18 09:48:24,Gatac Syulen,80,COMPLETED
TX_3301390,1938,2025-11-18 18:42:48,Drake Cutter,45,COMPLETED
TX_8883572,1141,2025-11-14 17:05:51,Drake Cutter,45,COMPLETED
TX_4675666,1497,2025-11-15 16:27:53,Drake Cutter,45,COMPLETED
TX_7423653,2176,2025-11-18 13:25:21,C1 Spirit,125,COMPLETED
TX_5477533,2843,2025-11-17 03:36:20,Drake Cutter,45,COMPLETED
TX_7372209,3143,2025-11-15 21:30:49,Drake Cutter,45,COMPLETED
TX_9783271,4780,2025-11-15 02:54:03,C1 Spirit,125,COMPLETED
TX_9043482,4380,2025-11-15 23:55:41,Gatac Syulen,80,COMPLETED
TX_3474286,3313,2025-11-17 15:33:24,Gatac Syulen,80,COMPLETED
TX_2532644,1068,2025-11-19 02:13:06,Drake Cutter,45,COMPLETED
TX_1658227,2003,2025-11-21 04:10:14,Drake Cutter,45,COMPLETED
TX_3242187,1094,2025-11-19 08:24:14,Drake Cutter,45,COMPLETED
TX_3440910,4219,2025-11-16 15:11:48,C1 Spirit,125,COMPLETED
TX_8426875,3431,2025-11-19 02:51:55,C1 Spirit,125,COMPLETED
TX_7189262,2258,2025-11-21 00:16:15,Drake Cutter,45,COMPLETED
TX_4704248,4071,2025-11-15 09:51:56,Drake Cutter,45,COMPLETED
TX_2638976,4580,2025-11-16 07:43:28,Gatac Syulen,80,COMPLETED
TX_9377060,4074,2025-11-19 10:08:38,Gatac Syulen,80,COMPLETED
TX_4544933,2709,2025-11-19 00:28:41,Gatac Syulen,80,COMPLETED
TX_8785621,2090,2025-11-15 14:55:44,C1 Spirit,125,COMPLETED
TX_5827561,2816,2025-11-20 15:54:46,Drake Cutter,45,COMPLETED
TX_8948279,2001,2025-11-18 08:34:10,C1 Spirit,125,COMPLETED
TX_2382847,1109,2025-11-19 19:22:33,Anvil Carrack,600,COMPLETED
TX_1662854,4604,2025-11-19 13:34:57,Gatac Syulen,80,COMPLETED
TX_9212848,1353,2025-11-20 09:42:28,C1 Spirit,125,COMPLETED
TX_4631374,4421,2025-11-16 03:22:36,Gatac Syulen,80,COMPLETED
TX_4613601,4883,2025-11-17 09:19:04,Drake Cutter,45,COMPLETED
TX_9835783,4243,2025-11-15 18:41:48,Gatac Syulen,80,COMPLETED
TX_4520907,3134,2025-11-18 09:52:39,Gatac Syulen,80,COMPLETED
TX_1970238,4478,2025-11-19 01:13:11,C1 Spirit,125,COMPLETED
TX_4262864,4339,2025-11-16 05:34:48,C1 Spirit,125,COMPLETED
TX_1837089,1212,2025-11-14 20:23:13,RSI Polaris,750,COMPLETED
TX_7609432,4777,2025-11-17 19:23:16,C1 Spirit,125,COMPLETED
TX_4804954,2305,2025-11-16 10:06:32,Drake Cutter,45,COMPLETED
TX_9392935,4748,2025-11-18 10:57:11,Drake Cutter,45,COMPLETED
TX_2002281,4810,2025-11-18 00:00:05,Drake Cutter,45,COMPLETED
TX_4473406,3896,2025-11-15 04:04:58,Gatac Syulen,80,COMPLETED
TX_8923211,2820,2025-11-15 08:46:29,RSI Polaris,750,COMPLETED
TX_6431964,3615,2025-11-20 04:02:17,Drake Cutter,45,COMPLETED
TX_6388196,1172,2025-11-20 09:01:28,Drake Cutter,45,COMPLETED
TX_4748046,1523,2025-11-19 17:45:04,C1 Spirit,125,COMPLETED
TX_1923825,1642,2025-11-17 22:55:25,Gatac Syulen,80,COMPLETED
TX_9012551,1181,2025-11-20 02:41:00,Drake Cutter,45,COMPLETED
TX_5525269,3472,2025-11-18 14:48:30,Anvil Carrack,600,COMPLETED
TX_4843663,3136,2025-11-15 06:07:01,Gatac Syulen,80,COMPLETED
TX_4352611,3795,2025-11-19 01:14:21,Drake Cutter,45,COMPLETED
TX_1283797,2979,2025-11-16 19:43:51,C1 Spirit,125,COMPLETED
TX_8370168,2631,2025-11-16 10:39:32,Drake Cutter,45,COMPLETED
TX_5357785,2572,2025-11-17 02:19:05,C1 Spirit,125,COMPLETED
TX_5484155,2058,2025-11-19 19:05:24,Gatac Syulen,80,COMPLETED
TX_4348807,2733,2025-11-19 13:43:56,Drake Cutter,45,COMPLETED
TX_3036990,2648,2025-11-18 17:39:09,C1 Spirit,125,COMPLETED
TX_5770907,2680,2025-11-17 22:52:55,RSI Polaris,750,COMPLETED
TX_6880387,4047,2025-11-15 08:05:29,Gatac Syulen,80,COMPLETED
TX_6286149,3706,2025-11-18 07:39:56,Drake Cutter,45,COMPLETED
TX_2356380,3999,2025-11-18 13:00:17,C1 Spirit,125,COMPLETED
TX_1342866,4861,2025-11-16 00:41:55,Gatac Syulen,80,COMPLETED
TX_3093364,4875,2025-11-18 00:30:20,C1 Spirit,125,COMPLETED
TX_8634737,2116,2025-11-16 16:04:15,Anvil Carrack,600,COMPLETED
TX_2699255,1773,2025-11-16 21:58:24,Drake Cutter,45,COMPLETED
TX_3565618,3630,2025-11-19 17:32:10,Drake Cutter,45,COMPLETED
TX_2510573,4923,2025-11-18 13:36:46,Drake Cutter,45,COMPLETED
TX_8133352,4694,2025-11-19 13:53:28,Gatac Syulen,80,COMPLETED
TX_6918739,1634,2025-11-20 06:52:20,Drake Cutter,45,COMPLETED
TX_2940906,4015,2025-11-20 02:15:15,Drake Cutter,45,COMPLETED
TX_2115437,2746,2025-11-14 14:58:36,Drake Cutter,45,COMPLETED
TX_7858541,1138,2025-11-17 05:48:08,Drake Cutter,45,COMPLETED
TX_4357878,4946,2025-11-17 00:48:04,Gatac Syulen,80,COMPLETED
TX_1463841,1167,2025-11-17 17:22:34,Drake Cutter,45,COMPLETED
TX_3695110,4443,2025-11-14 22:44:21,Drake Cutter,45,COMPLETED
TX_3801161,1429,2025-11-18 15:46:18,Aegis Idris-P,1500,COMPLETED
TX_6142185,1023,2025-11-21 11:28:03,C1 Spirit,125,COMPLETED
TX_1594168,1221,2025-11-21 00:34:32,C1 Spirit,125,COMPLETED
TX_1042709,3641,2025-11-17 08:13:46,Drake Cutter,45,COMPLETED
TX_7711409,1800,2025-11-20 06:29:55,Drake Cutter,45,COMPLETED
TX_7643340,4823,2025-11-15 03:13:55,Gatac Syulen,80,COMPLETED
TX_8324855,3277,2025-11-20 13:34:35,Gatac Syulen,80,COMPLETED
TX_4391044,3533,2025-11-17 10:11:15,Gatac Syulen,80,COMPLETED
TX_2887350,1184,2025-11-18 16:38:13,Drake Cutter,45,COMPLETED
TX_4003385,2351,2025-11-20 04:44:30,RSI Polaris,750,COMPLETED
TX_8291200,3990,2025-11-17 11:07:05,Drake Cutter,45,COMPLETED
TX_7580851,3788,2025-11-21 02:07:56,Drake Cutter,45,COMPLETED
TX_5655895,4708,2025-11-17 22:53:08,Gatac Syulen,80,COMPLETED
TX_9844346,4364,2025-11-21 08:35:11,Drake Cutter,45,COMPLETED
TX_8438268,2734,2025-11-14 13:01:37,Drake Cutter,45,COMPLETED
TX_5672448,3131,2025-11-15 06:22:55,Gatac Syulen,80,COMPLETED
TX_9996516,4922,2025-11-17 10:23:21,Gatac Syulen,80,COMPLETED
TX_2015943,3405,2025-11-18 15:16:32,Gatac Syulen,80,COMPLETED
TX_1296550,3039,2025-11-19 07:22:37,Gatac Syulen,80,COMPLETED
TX_5350377,3860,2025-11-18 21:58:43,Drake Cutter,45,COMPLETED
TX_1352899,3285,2025-11-20 21:13:56,RSI Polaris,750,COMPLETED
TX_5663362,3697,2025-11-15 09:33:02,Drake Cutter,45,COMPLETED
TX_2434618,3896,2025-11-16 17:44:04,Drake Cutter,45,COMPLETED
TX_3238427,4511,2025-11-15 03:29:21,Drake Cutter,45,COMPLETED
TX_4529986,4803,2025-11-21 05:28:41,C1 Spirit,125,COMPLETED
TX_1383731,3801,2025-11-18 10:30:51,C1 Spirit,125,COMPLETED
TX_5464907,3935,2025-11-19 07:50:57,Gatac Syulen,80,COMPLETED
TX_7642644,3113,2025-11-19 20:54:41,Drake Cutter,45,COMPLETED
TX_2630073,4778,2025-11-16 03:13:48,Drake Cutter,45,COMPLETED
TX_2891609,1198,2025-11-15 07:45:48,Drake Cutter,45,COMPLETED
TX_3478300,4452,2025-11-19 13:48:15,C1 Spirit,125,COMPLETED
TX_4939155,2596,2025-11-19 22:29:56,Gatac Syulen,80,COMPLETED
TX_1890200,2266,2025-11-15 22:48:33,Drake Cutter,45,COMPLETED
TX_5967517,4405,2025-11-20 09:11:48,Drake Cutter,45,COMPLETED
TX_1750819,1256,2025-11-14 15:39:01,Gatac Syulen,80,COMPLETED
TX_9526900,3638,2025-11-21 01:59:06,Gatac Syulen,80,COMPLETED
TX_4624475,1008,2025-11-14 20:55:22,Drake Cutter,45,COMPLETED
TX_7792518,3708,2025-11-16 09:17:03,Drake Cutter,45,COMPLETED
TX_8805341,2149,2025-11-16 05:13:01,C1 Spirit,125,COMPLETED
TX_2129804,3447,2025-11-19 22:30:58,C1 Spirit,125,COMPLETED
TX_3647635,4934,2025-11-20 13:33:37,Gatac Syulen,80,COMPLETED
TX_9205928,2170,2025-11-21 07:52:42,Drake Cutter,45,COMPLETED
TX_2375031,4496,2025-11-20 03:16:38,Gatac Syulen,80,COMPLETED
TX_9847159,2700,2025-11-17 01:46:19,RSI Polaris,750,COMPLETED
TX_1182321,4543,2025-11-20 03:59:31,Drake Cutter,45,COMPLETED
TX_9449880,2355,2025-11-16 16:06:48,Drake Cutter,45,COMPLETED
TX_7859034,3650,2025-11-14 14:55:14,Gatac Syulen,80,COMPLETED
TX_8343374,2249,2025-11-20 12:19:16,RSI Polaris,750,COMPLETED
TX_8412652,1565,2025-11-19 05:18:18,Gatac Syulen,80,COMPLETED
TX_8242306,3911,2025-11-17 06:19:07,RSI Polaris,750,COMPLETED
TX_6065421,4705,2025-11-16 23:09:25,C1 Spirit,125,COMPLETED
TX_1181275,1689,2025-11-18 13:16:58,Gatac Syulen,80,COMPLETED
TX_1218283,3149,2025-11-18 13:29:49,Gatac Syulen,80,COMPLETED
TX_9331198,3837,2025-11-18 01:02:38,Drake Cutter,45,COMPLETED
TX_7533362,4069,2025-11-18 06:56:47,C1 Spirit,125,COMPLETED
TX_2753834,3848,2025-11-17 13:35:43,Drake Cutter,45,COMPLETED
TX_7049142,1189,2025-11-15 17:29:10,Drake Cutter,45,COMPLETED
TX_9474383,2705,2025-11-20 15:37:04,Anvil Carrack,600,COMPLETED
TX_6487364,3001,2025-11-18 03:04:05,Anvil Carrack,600,COMPLETED
TX_1921906,1811,2025-11-19 07:04:08,Gatac Syulen,80,COMPLETED
TX_5485428,2860,2025-11-16 06:31:21,Anvil Carrack,600,COMPLETED
TX_6255987,2017,2025-11-14 21:21:41,Gatac Syulen,80,COMPLETED
TX_3445605,4631,2025-11-21 04:10:55,Drake Cutter,45,COMPLETED
TX_8347993,4681,2025-11-21 08:12:31,C1 Spirit,125,COMPLETED
TX_9383072,4359,2025-11-17 23:53:45,Anvil Carrack,600,COMPLETED
TX_2257446,3860,2025-11-19 07:31:00,Drake Cutter,45,COMPLETED
TX_1553390,2936,2025-11-18 05:19:11,Drake Cutter,45,COMPLETED
TX_1733233,4425,2025-11-20 06:02:54,Gatac Syulen,80,COMPLETED
TX_4182317,4683,2025-11-16 08:46:33,Drake Cutter,45,COMPLETED
TX_8660057,3476,2025-11-18 17:06:26,C1 Spirit,125,COMPLETED
TX_6645383,1878,2025-11-16 09:22:25,Drake Cutter,45,COMPLETED
TX_9220990,3416,2025-11-17 12:04:13,Gatac Syulen,80,COMPLETED
TX_3365668,3730,2025-11-20 11:46:14,Drake Cutter,45,COMPLETED
TX_8489655,1942,2025-11-19 20:30:52,Anvil Carrack,600,COMPLETED
TX_9807609,3021,2025-11-17 20:20:59,Drake Cutter,45,COMPLETED
TX_2236997,1502,2025-11-18 00:21:05,Drake Cutter,45,COMPLETED
TX_7304356,1601,2025-11-17 01:47:11,Gatac Syulen,80,COMPLETED
TX_7796620,3280,2025-11-20 00:09:45,Anvil Carrack,600,COMPLETED
TX_2001789,1285,2025-11-20 08:51:00,Drake Cutter,45,COMPLETED
TX_7426567,4627,2025-11-14 13:57:59,Drake Cutter,45,COMPLETED
TX_1111010,2129,2025-11-18 08:53:03,Drake Cutter,45,COMPLETED
TX_4350282,3632,2025-11-15 13:35:56,Drake Cutter,45,COMPLETED
TX_1860313,4935,2025-11-19 13:41:14,Drake Cutter,45,COMPLETED
TX_8186890,4031,2025-11-17 18:41:31,Drake Cutter,45,COMPLETED
TX_7993281,4660,2025-11-17 07:13:14,RSI Polaris,750,COMPLETED
TX_5014509,4826,2025-11-15 09:14:05,Gatac Syulen,80,COMPLETED
TX_1377584,2555,2025-11-16 03:34:36,Anvil Carrack,600,COMPLETED
TX_6498112,3943,2025-11-16 05:58:17,Anvil Carrack,600,COMPLETED
TX_7801828,2941,2025-11-19 06:45:57,RSI Polaris,750,COMPLETED
TX_7242701,4886,2025-11-18 18:44:00,Drake Cutter,45,COMPLETED
TX_2687104,3564,2025-11-21 01:20:07,C1 Spirit,125,COMPLETED
TX_5413553,3282,2025-11-17 22:49:11,C1 Spirit,125,COMPLETED
TX_2344202,4823,2025-11-18 17:56:17,Drake Cutter,45,COMPLETED
TX_6566965,2619,2025-11-14 19:25:39,Anvil Carrack,600,COMPLETED
TX_8440767,3815,2025-11-19 03:34:04,C1 Spirit,125,COMPLETED
TX_2198189,4512,2025-11-18 03:26:03,Drake Cutter,45,COMPLETED
TX_8240480,2435,2025-11-15 01:19:23,C1 Spirit,125,COMPLETED
TX_2727518,3996,2025-11-17 04:01:15,C1 Spirit,125,COMPLETED
TX_2193168,2942,2025-11-21 06:19:21,Drake Cutter,45,COMPLETED
TX_6088841,3851,2025-11-17 20:40:56,Anvil Carrack,600,COMPLETED
TX_1517461,2070,2025-11-19 06:32:11,C1 Spirit,125,COMPLETED
TX_5261400,4980,2025-11-17 17:31:18,C1 Spirit,125,COMPLETED
TX_3250086,4590,2025-11-17 08:05:26,C1 Spirit,125,COMPLETED
TX_5915946,2284,2025-11-20 08:36:09,Drake Cutter,45,COMPLETED
TX_8644704,3693,2025-11-17 05:59:17,Drake Cutter,45,COMPLETED
TX_2675182,3732,2025-11-20 05:51:27,Drake Cutter,45,COMPLETED
TX_8150648,4077,2025-11-20 04:55:51,C1 Spirit,125,COMPLETED
TX_8718579,4517,2025-11-21 04:53:19,C1 Spirit,125,COMPLETED
TX_7870169,4637,2025-11-19 22:12:45,Gatac Syulen,80,COMPLETED
TX_8897307,1270,2025-11-18 13:39:58,Gatac Syulen,80,COMPLETED
TX_5124890,3262,2025-11-20 13:47:45,Drake Cutter,45,COMPLETED
TX_4761257,1629,2025-11-15 22:36:27,Gatac Syulen,80,COMPLETED
TX_7787033,4394,2025-11-19 05:45:08,Drake Cutter,45,COMPLETED
TX_1033580,3369,2025-11-15 07:24:43,C1 Spirit,125,COMPLETED
TX_6904138,1259,2025-11-15 21:44:28,C1 Spirit,125,COMPLETED
TX_3445266,2566,2025-11-14 16:17:33,Drake Cutter,45,COMPLETED
TX_1266543,1624,2025-11-19 19:05:31,Anvil Carrack,600,COMPLETED
TX_6652656,4904,2025-11-16 16:16:26,C1 Spirit,125,COMPLETED
TX_1065896,4753,2025-11-18 04:17:39,Drake Cutter,45,COMPLETED
TX_2294468,4103,2025-11-19 23:15:44,Gatac Syulen,80,COMPLETED
TX_7465633,2196,2025-11-17 19:57:18,Drake Cutter,45,COMPLETED
TX_1862015,1044,2025-11-21 04:00:23,C1 Spirit,125,COMPLETED
TX_6190491,3381,2025-11-15 05:39:09,C1 Spirit,125,COMPLETED
TX_6016723,4258,2025-11-20 06:50:16,Gatac Syulen,80,COMPLETED
TX_4103834,3088,2025-11-17 15:01:56,Drake Cutter,45,COMPLETED
TX_5446868,3937,2025-11-20 14:29:24,Drake Cutter,45,COMPLETED
TX_4624037,4892,2025-11-17 13:24:19,Drake Cutter,45,COMPLETED
TX_4285033,3625,2025-11-21 04:08:38,Drake Cutter,45,COMPLETED
TX_5054990,4121,2025-11-20 00:39:03,Gatac Syulen,80,COMPLETED
TX_2354323,3109,2025-11-16 00:02:33,Drake Cutter,45,COMPLETED
TX_5986265,3158,2025-11-16 06:28:40,Anvil Carrack,600,COMPLETED
TX_4662590,3939,2025-11-17 10:47:39,Anvil Carrack,600,COMPLETED
TX_4491631,3740,2025-11-14 20:42:22,C1 Spirit,125,COMPLETED
TX_8078453,3951,2025-11-18 17:26:41,Drake Cutter,45,COMPLETED
TX_3666832,3071,2025-11-17 14:57:54,Drake Cutter,45,COMPLETED
TX_4375307,1217,2025-11-17 21:55:04,Gatac Syulen,80,COMPLETED
TX_6708266,2579,2025-11-18 07:58:12,Drake Cutter,45,COMPLETED
TX_2737212,2392,2025-11-16 12:30:52,Gatac Syulen,80,COMPLETED
TX_9510738,3464,2025-11-18 02:08:29,Drake Cutter,45,COMPLETED
TX_4446670,1845,2025-11-20 10:25:00,Drake Cutter,45,COMPLETED
TX_9407292,1289,2025-11-21 09:41:02,Gatac Syulen,80,COMPLETED
TX_2681060,1715,2025-11-18 22:33:33,Gatac Syulen,80,COMPLETED
TX_1100613,1141,2025-11-17 15:13:41,C1 Spirit,125,COMPLETED
TX_7954974,2098,2025-11-19 03:21:10,Gatac Syulen,80,COMPLETED
TX_7122815,3604,2025-11-15 12:35:37,C1 Spirit,125,COMPLETED
TX_8461932,1620,2025-11-18 18:07:46,Drake Cutter,45,COMPLETED
TX_4949662,3477,2025-11-18 07:27:28,Gatac Syulen,80,COMPLETED
TX_4867943,4063,2025-11-17 23:56:16,Drake Cutter,45,COMPLETED
TX_3550403,3579,2025-11-18 06:17:06,Drake Cutter,45,COMPLETED
TX_9210527,4052,2025-11-15 18:23:09,Gatac Syulen,80,COMPLETED
TX_3937877,2930,2025-11-17 15:21:25,C1 Spirit,125,COMPLETED
TX_6804997,1348,2025-11-19 08:59:16,C1 Spirit,125,COMPLETED
TX_1378034,1910,2025-11-21 11:42:54,Gatac Syulen,80,COMPLETED
TX_2707104,4380,2025-11-21 10:35:20,Gatac Syulen,80,COMPLETED
TX_6406240,4890,2025-11-15 11:08:07,Drake Cutter,45,COMPLETED
TX_9684073,4746,2025-11-19 20:52:29,Gatac Syulen,80,COMPLETED
TX_4367394,2800,2025-11-15 04:06:52,Anvil Carrack,600,COMPLETED
TX_9583355,4211,2025-11-20 03:34:15,Gatac Syulen,80,COMPLETED
TX_1757538,2708,2025-11-16 01:26:57,Gatac Syulen,80,COMPLETED
TX_6789088,1855,2025-11-17 04:50:26,Gatac Syulen,80,COMPLETED
TX_6867954,1833,2025-11-16 12:15:59,C1 Spirit,125,COMPLETED
TX_9028291,4651,2025-11-19 10:54:00,Drake Cutter,45,COMPLETED
TX_7434165,3610,2025-11-17 18:15:29,Drake Cutter,45,COMPLETED
TX_8433867,3741,2025-11-20 12:15:56,Anvil Carrack,600,COMPLETED
TX_6815967,3375,2025-11-14 17:51:37,Drake Cutter,45,COMPLETED
TX_8364683,1496,2025-11-20 02:06:33,Drake Cutter,45,COMPLETED
TX_3259420,3947,2025-11-15 09:15:55,Gatac Syulen,80,COMPLETED
TX_8740971,3230,2025-11-18 11:50:02,Anvil Carrack,600,COMPLETED
TX_9744174,2721,2025-11-14 17:44:12,Gatac Syulen,80,COMPLETED
TX_2783963,4937,2025-11-16 00:50:51,Gatac Syulen,80,COMPLETED
TX_6385537,3944,2025-11-18 16:01:09,RSI Polaris,750,COMPLETED
TX_6132478,2448,2025-11-17 02:21:32,Gatac Syulen,80,COMPLETED
TX_9033328,1122,2025-11-16 22:24:27,Drake Cutter,45,COMPLETED
TX_1027566,3685,2025-11-15 05:01:29,Anvil Carrack,600,COMPLETED
TX_2761261,4321,2025-11-20 02:30:16,Drake Cutter,45,COMPLETED
TX_7323703,2075,2025-11-19 20:19:43,Gatac Syulen,80,COMPLETED
TX_7482937,2837,2025-11-15 15:16:33,Drake Cutter,45,COMPLETED
TX_9448739,4160,2025-11-20 03:08:31,Drake Cutter,45,COMPLETED
TX_2035137,3597,2025-11-14 12:46:53,Drake Cutter,45,COMPLETED
TX_6455097,4648,2025-11-17 07:38:25,Drake Cutter,45,COMPLETED
TX_6835426,1715,2025-11-20 21:49:20,Gatac Syulen,80,COMPLETED
TX_7035918,4447,2025-11-20 23:17:22,Drake Cutter,45,COMPLETED
TX_7311412,1865,2025-11-19 02:30:45,Gatac Syulen,80,COMPLETED
TX_4557092,3055,2025-11-14 20:18:20,Anvil Carrack,600,COMPLETED
TX_2087680,4858,2025-11-17 19:01:05,Drake Cutter,45,COMPLETED
TX_6354552,2985,2025-11-15 13:42:03,C1 Spirit,125,COMPLETED
TX_4213357,1236,2025-11-15 00:09:58,Anvil Carrack,600,COMPLETED
TX_9634738,4243,2025-11-15 15:01:49,Gatac Syulen,80,COMPLETED
TX_5184069,2262,2025-11-19 07:38:42,Drake Cutter,45,COMPLETED
TX_6200134,2193,2025-11-17 01:10:10,Drake Cutter,45,COMPLETED
TX_5126976,2461,2025-11-20 20:18:24,Gatac Syulen,80,COMPLETED
TX_3848160,1527,2025-11-18 14:25:55,C1 Spirit,125,COMPLETED
TX_3905308,1239,2025-11-15 03:23:44,C1 Spirit,125,COMPLETED
TX_5451248,3000,2025-11-16 02:58:49,Anvil Carrack,600,COMPLETED
TX_2593193,3015,2025-11-18 17:49:03,C1 Spirit,125,COMPLETED
TX_8974953,1352,2025-11-18 13:25:26,Drake Cutter,45,COMPLETED
TX_3056591,2255,2025-11-21 02:28:58,Gatac Syulen,80,COMPLETED
TX_9938911,2166,2025-11-21 09:02:12,C1 Spirit,125,COMPLETED
TX_5668357,3108,2025-11-18 18:35:33,RSI Polaris,750,COMPLETED
TX_3949408,3314,2025-11-20 03:25:54,Drake Cutter,45,COMPLETED
TX_1698673,1397,2025-11-17 16:14:28,Drake Cutter,45,COMPLETED
TX_1259851,3254,2025-11-19 17:00:10,C1 Spirit,125,COMPLETED
TX_5619403,1359,2025-11-20 19:57:34,C1 Spirit,125,COMPLETED
TX_7706508,4211,2025-11-19 14:40:35,Gatac Syulen,80,COMPLETED
TX_8707346,3392,2025-11-14 16:05:59,Drake Cutter,45,COMPLETED
TX_6798325,1455,2025-11-17 05:44:32,Drake Cutter,45,COMPLETED
TX_4542666,4721,2025-11-17 21:24:44,C1 Spirit,125,COMPLETED
TX_5215279,1776,2025-11-19 13:32:36,C1 Spirit,125,COMPLETED
TX_7853268,1412,2025-11-14 14:43:29,C1 Spirit,125,COMPLETED
TX_3711800,3252,2025-11-19 02:37:08,Drake Cutter,45,COMPLETED
TX_7990016,1060,2025-11-19 01:35:29,C1 Spirit,125,COMPLETED
TX_3825857,4966,2025-11-20 22:15:51,C1 Spirit,125,COMPLETED
TX_5791796,2460,2025-11-15 23:16:51,Gatac Syulen,80,COMPLETED
TX_3244312,4259,2025-11-18 21:10:05,Drake Cutter,45,COMPLETED
TX_5939095,3741,2025-11-20 07:09:41,Drake Cutter,45,COMPLETED
TX_9693246,3614,2025-11-18 14:38:27,Drake Cutter,45,COMPLETED
TX_5549676,3736,2025-11-17 03:01:14,Aegis Idris-P,1500,COMPLETED
TX_7142102,4517,2025-11-21 07:14:29,C1 Spirit,125,COMPLETED
TX_9675192,3646,2025-11-20 04:58:57,Drake Cutter,45,COMPLETED
TX_4484081,2176,2025-11-14 14:53:13,C1 Spirit,125,COMPLETED
TX_7595860,3113,2025-11-20 14:50:47,Drake Cutter,45,COMPLETED
TX_8889286,1506,2025-11-17 22:28:14,Anvil Carrack,600,COMPLETED
TX_1088303,2474,2025-11-21 05:44:48,Gatac Syulen,80,COMPLETED
TX_1319119,3492,2025-11-19 16:04:34,Drake Cutter,45,COMPLETED
TX_5058897,3888,2025-11-14 21:12:01,Gatac Syulen,80,COMPLETED
TX_1641480,1504,2025-11-15 04:03:02,Drake Cutter,45,COMPLETED
TX_1069479,1588,2025-11-19 08:28:28,Gatac Syulen,80,COMPLETED
TX_9273730,3649,2025-11-19 16:39:10,Aegis Idris-P,1500,COMPLETED
TX_7427302,3283,2025-11-19 03:41:45,Drake Cutter,45,COMPLETED
TX_2086761,1970,2025-11-20 12:35:30,C1 Spirit,125,COMPLETED
TX_6663142,3735,2025-11-18 07:07:56,Aegis Idris-P,1500,COMPLETED
TX_4958389,4867,2025-11-17 13:39:37,Gatac Syulen,80,COMPLETED
